spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
O4_vol_long_straddle-031,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-032,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-032,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-033,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-033,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-034,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-034,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-035,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-035,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-036,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-036,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-037,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-037,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-038,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-038,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-039,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-039,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-040,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-040,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-041,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-041,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-042,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-042,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-043,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-043,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-044,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-044,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
