spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O4_vol_long_straddle-125,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-126,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-127,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-128,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-129,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-130,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-131,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-132,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-133,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-134,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-135,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-136,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-137,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-138,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-139,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-140,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-141,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-142,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-143,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-144,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-145,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-146,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-147,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-148,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-149,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-150,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-151,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-152,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-153,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-154,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-155,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-156,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-157,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-158,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-159,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-160,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-161,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-162,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-163,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-164,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-165,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-166,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-167,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-168,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-169,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-170,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-171,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-172,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-173,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-174,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-175,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-176,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-177,390000.0,720000.0,0.0,1.0,0.0,0.4
