spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_calls,forced_liquidations,rolls,limit_rejects,fees,max_drawdown,asset_identity_failures,dual_target_pass
CO-0072,beginning,2025-04,0.0034722222222222,422617.16372,872667.77868,812.999999999994,-5159.999999999947,0,0,1,1,183.82132,-0.1769083100487013,2,False
CO-0072,ending,2025-03,0.0229007633587786,419309.48685,877784.7132600001,1003.6000000000028,8769.000000000015,0,0,2,1,206.78674000000004,-0.0585602353851418,0,False
CO-0073,beginning,2025-04,0.0034722222222222,422617.16372,872667.77868,812.999999999994,-5159.999999999947,0,0,1,1,183.82132,-0.1769083100487013,2,False
CO-0073,ending,2025-03,0.0229007633587786,419309.48685,877784.7132600001,1003.6000000000028,8769.000000000015,0,0,2,1,206.78674000000004,-0.0585602353851418,0,False
CO-0074,beginning,2025-04,0.0034722222222222,422617.16372,872667.77868,812.999999999994,-5159.999999999947,0,0,1,1,183.82132,-0.1769083100487013,2,False
CO-0074,ending,2025-03,0.0229007633587786,419309.48685,877784.7132600001,1003.6000000000028,8769.000000000015,0,0,2,1,206.78674000000004,-0.0585602353851418,0,False
CO-0075,beginning,2025-04,0.0034722222222222,422617.16372,872667.77868,812.999999999994,-5159.999999999947,0,0,1,1,183.82132,-0.1769083100487013,2,False
CO-0075,ending,2025-03,0.0229007633587786,419309.48685,877784.7132600001,1003.6000000000028,8769.000000000015,0,0,2,1,206.78674000000004,-0.0585602353851418,0,False
CO-0076,beginning,2025-04,0.0034722222222222,422617.16372,865678.4302,788.3999999999941,-14340.000000000056,0,0,1,1,182.0698,-0.1769083100487013,2,False
CO-0076,ending,2025-03,0.037593984962406,419309.48685,877752.7132600001,1003.6000000000028,9488.999999999904,0,0,4,1,238.78674000000004,-0.0585602353851418,0,False
CO-0077,beginning,2025-04,0.0034722222222222,422617.16372,865678.4302,788.3999999999941,-14340.000000000056,0,0,1,1,182.0698,-0.1769083100487013,2,False
CO-0077,ending,2025-03,0.037593984962406,419309.48685,877752.7132600001,1003.6000000000028,9488.999999999904,0,0,4,1,238.78674000000004,-0.0585602353851418,0,False
CO-0078,beginning,2025-04,0.0034722222222222,422617.16372,865678.4302,788.3999999999941,-14340.000000000056,0,0,1,1,182.0698,-0.1769083100487013,2,False
CO-0078,ending,2025-03,0.037593984962406,419309.48685,877752.7132600001,1003.6000000000028,9488.999999999904,0,0,4,1,238.78674000000004,-0.0585602353851418,0,False
CO-0079,beginning,2025-04,0.0034722222222222,422617.16372,865678.4302,788.3999999999941,-14340.000000000056,0,0,1,1,182.0698,-0.1769083100487013,2,False
CO-0079,ending,2025-03,0.037593984962406,419309.48685,877752.7132600001,1003.6000000000028,9488.999999999904,0,0,4,1,238.78674000000004,-0.0585602353851418,0,False
CO-0080,beginning,2025-04,0.0034722222222222,422617.16372,860216.6097600001,768.7999999999942,-19320.00000000003,0,0,1,1,180.79024,-0.1769083100487013,2,False
CO-0080,ending,2025-03,0.0518518518518518,419309.48685,877710.1526400001,999.5000000000028,24608.999999999927,0,0,6,1,270.64736000000005,-0.0585602353851418,0,False
CO-0081,beginning,2025-04,0.0034722222222222,422617.16372,860216.6097600001,768.7999999999942,-19320.00000000003,0,0,1,1,180.79024,-0.1769083100487013,2,False
CO-0081,ending,2025-03,0.0518518518518518,419309.48685,877710.1526400001,999.5000000000028,24608.999999999927,0,0,6,1,270.64736000000005,-0.0585602353851418,0,False
CO-0082,beginning,2025-04,0.0034722222222222,422617.16372,860216.6097600001,768.7999999999942,-19320.00000000003,0,0,1,1,180.79024,-0.1769083100487013,2,False
CO-0082,ending,2025-03,0.0518518518518518,419309.48685,877710.1526400001,999.5000000000028,24608.999999999927,0,0,6,1,270.64736000000005,-0.0585602353851418,0,False
CO-0083,beginning,2025-04,0.0034722222222222,422617.16372,860216.6097600001,768.7999999999942,-19320.00000000003,0,0,1,1,180.79024,-0.1769083100487013,2,False
CO-0083,ending,2025-03,0.0518518518518518,419309.48685,877710.1526400001,999.5000000000028,24608.999999999927,0,0,6,1,270.64736000000005,-0.0585602353851418,0,False
CO-0084,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0084,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0085,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0085,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0086,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0086,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0087,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0087,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0088,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0088,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0089,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0089,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0090,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0090,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0091,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0091,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0092,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0092,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0093,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0093,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0094,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
CO-0094,ending,,0.0,419309.48685,874676.72759,1337.9999999999925,0.0,0,0,0,1,161.87241,-0.0585602353851418,0,False
CO-0095,beginning,,0.0,422617.16372,885466.40446,914.099999999993,0.0,0,0,0,1,170.89553999999998,-0.1144036793306556,0,False
