spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_calls,forced_liquidations,rolls,limit_rejects,fees,max_drawdown,asset_identity_failures,dual_target_pass
CO-0210,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0211,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0211,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0212,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0212,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0213,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0213,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0214,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0214,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0215,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0215,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
