spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,u3_codes_traded,dual_target_pass
CO-0475,ending,2024-06,0.109090909090909,379700.9172100001,812299.5021900001,12809.599999999982,-76790.99999999994,168432.0,100812.69278350516,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,5,405.69781000000006,-0.1652367760752355,0,"510050,510300,510500",False
CO-0476,beginning,2024-06,0.1666666666666666,407491.82114,854522.04937,13038.29999999998,-84272.99999999996,170388.0,99683.92577319588,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,11,535.7506299999999,-0.1875587864387621,0,"510050,510300,510500",False
CO-0476,ending,2024-06,0.1403508771929824,377957.07813,810072.06544,12780.699999999986,-88850.99999999988,168432.0,100184.0412371134,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,7,436.83456,-0.1661382887985049,0,"510050,510300,510500",False
CO-0477,beginning,2024-06,0.1666666666666666,407491.82114,854522.04937,13038.29999999998,-84272.99999999996,170388.0,99683.92577319588,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,11,535.7506299999999,-0.1875587864387621,0,"510050,510300,510500",False
CO-0477,ending,2024-06,0.1403508771929824,377957.07813,810072.06544,12780.699999999986,-88850.99999999988,168432.0,100184.0412371134,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,7,436.83456,-0.1661382887985049,0,"510050,510300,510500",False
CO-0478,beginning,2024-06,0.1666666666666666,407491.82114,854522.04937,13038.29999999998,-84272.99999999996,170388.0,99683.92577319588,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,11,535.7506299999999,-0.1875587864387621,0,"510050,510300,510500",False
CO-0478,ending,2024-06,0.1403508771929824,377957.07813,810072.06544,12780.699999999986,-88850.99999999988,168432.0,100184.0412371134,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,7,436.83456,-0.1661382887985049,0,"510050,510300,510500",False
CO-0479,beginning,2024-06,0.1666666666666666,407491.82114,854522.04937,13038.29999999998,-84272.99999999996,170388.0,99683.92577319588,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,11,535.7506299999999,-0.1875587864387621,0,"510050,510300,510500",False
CO-0479,ending,2024-06,0.1403508771929824,377957.07813,810072.06544,12780.699999999986,-88850.99999999988,168432.0,100184.0412371134,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,7,436.83456,-0.1661382887985049,0,"510050,510300,510500",False
CO-0480,beginning,2024-10,0.0357142857142857,422741.5809500001,875397.3762,15584.89999999998,-56819.99999999989,168432.0,97782.63092783504,0.5056963050180007,10,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":1}}",0,0,1,408.2238,-0.1491036785018522,0,"510050,510300,510500",False
CO-0480,ending,2024-10,0.0535714285714285,401238.4395100002,839760.7302800001,15691.59999999998,-57050.99999999988,168432.0,98112.8412371134,0.5141186029986305,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,2,389.86972,-0.1551544890946129,0,"510050,510300,510500",False
CO-0481,beginning,2024-10,0.0357142857142857,422741.5809500001,875397.3762,15584.89999999998,-56819.99999999989,168432.0,97782.63092783504,0.5056963050180007,10,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":1}}",0,0,1,408.2238,-0.1491036785018522,0,"510050,510300,510500",False
CO-0481,ending,2024-10,0.0535714285714285,401238.4395100002,839760.7302800001,15691.59999999998,-57050.99999999988,168432.0,98112.8412371134,0.5141186029986305,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,2,389.86972,-0.1551544890946129,0,"510050,510300,510500",False
CO-0482,beginning,2024-10,0.0357142857142857,422741.5809500001,875397.3762,15584.89999999998,-56819.99999999989,168432.0,97782.63092783504,0.5056963050180007,10,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":1}}",0,0,1,408.2238,-0.1491036785018522,0,"510050,510300,510500",False
CO-0482,ending,2024-10,0.0535714285714285,401238.4395100002,839760.7302800001,15691.59999999998,-57050.99999999988,168432.0,98112.8412371134,0.5141186029986305,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,2,389.86972,-0.1551544890946129,0,"510050,510300,510500",False
CO-0483,beginning,2024-10,0.0357142857142857,422741.5809500001,875397.3762,15584.89999999998,-56819.99999999989,168432.0,97782.63092783504,0.5056963050180007,10,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":1}}",0,0,1,408.2238,-0.1491036785018522,0,"510050,510300,510500",False
CO-0483,ending,2024-10,0.0535714285714285,401238.4395100002,839760.7302800001,15691.59999999998,-57050.99999999988,168432.0,98112.8412371134,0.5141186029986305,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,2,389.86972,-0.1551544890946129,0,"510050,510300,510500",False
CO-0484,beginning,2024-10,0.0972222222222222,429336.91053000005,882439.6167,16270.499999999976,-40652.99999999993,168432.0,97240.30515463918,0.4926281132611913,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,6,488.4832999999999,-0.1701803018087446,0,"510050,510300,510500",False
CO-0484,ending,2024-10,0.0862068965517241,401206.4395100002,839728.9303400002,15686.49999999998,-61850.99999999988,168432.0,98078.17731958764,0.5012221354213872,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,4,421.86966,-0.1552394464811302,0,"510050,510300,510500",False
CO-0485,beginning,2024-10,0.0972222222222222,429336.91053000005,882439.6167,16270.499999999976,-40652.99999999993,168432.0,97240.30515463918,0.4926281132611913,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,6,488.4832999999999,-0.1701803018087446,0,"510050,510300,510500",False
CO-0485,ending,2024-10,0.0862068965517241,401206.4395100002,839728.9303400002,15686.49999999998,-61850.99999999988,168432.0,98078.17731958764,0.5012221354213872,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,4,421.86966,-0.1552394464811302,0,"510050,510300,510500",False
CO-0486,beginning,2024-10,0.0972222222222222,429336.91053000005,882439.6167,16270.499999999976,-40652.99999999993,168432.0,97240.30515463918,0.4926281132611913,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,6,488.4832999999999,-0.1701803018087446,0,"510050,510300,510500",False
CO-0486,ending,2024-10,0.0862068965517241,401206.4395100002,839728.9303400002,15686.49999999998,-61850.99999999988,168432.0,98078.17731958764,0.5012221354213872,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,4,421.86966,-0.1552394464811302,0,"510050,510300,510500",False
CO-0487,beginning,2024-10,0.0972222222222222,429336.91053000005,882439.6167,16270.499999999976,-40652.99999999993,168432.0,97240.30515463918,0.4926281132611913,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,6,488.4832999999999,-0.1701803018087446,0,"510050,510300,510500",False
CO-0487,ending,2024-10,0.0862068965517241,401206.4395100002,839728.9303400002,15686.49999999998,-61850.99999999988,168432.0,98078.17731958764,0.5012221354213872,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,4,421.86966,-0.1552394464811302,0,"510050,510300,510500",False
CO-0488,beginning,2024-10,0.1447368421052631,429272.91053000017,882353.4100400002,16271.999999999976,-74552.99999999993,170388.0,97257.79793814431,0.4634540014253239,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,10,552.4899599999999,-0.1702620525688348,0,"510050,510300,510500",False
CO-0488,ending,2024-10,0.1166666666666666,401174.4395100002,839696.9303400002,15686.49999999998,-77750.99999999988,168432.0,98057.19587628866,0.4928540797371658,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,6,453.86966,-0.1553244038676475,0,"510050,510300,510500",False
CO-0489,beginning,2024-10,0.1447368421052631,429272.91053000017,882353.4100400002,16271.999999999976,-74552.99999999993,170388.0,97257.79793814431,0.4634540014253239,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,10,552.4899599999999,-0.1702620525688348,0,"510050,510300,510500",False
CO-0489,ending,2024-10,0.1166666666666666,401174.4395100002,839696.9303400002,15686.49999999998,-77750.99999999988,168432.0,98057.19587628866,0.4928540797371658,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,6,453.86966,-0.1553244038676475,0,"510050,510300,510500",False
CO-0490,beginning,2024-10,0.1447368421052631,429272.91053000017,882353.4100400002,16271.999999999976,-74552.99999999993,170388.0,97257.79793814431,0.4634540014253239,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,10,552.4899599999999,-0.1702620525688348,0,"510050,510300,510500",False
CO-0490,ending,2024-10,0.1166666666666666,401174.4395100002,839696.9303400002,15686.49999999998,-77750.99999999988,168432.0,98057.19587628866,0.4928540797371658,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,6,453.86966,-0.1553244038676475,0,"510050,510300,510500",False
CO-0491,beginning,2024-10,0.1447368421052631,429272.91053000017,882353.4100400002,16271.999999999976,-74552.99999999993,170388.0,97257.79793814431,0.4634540014253239,21,43,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,10,552.4899599999999,-0.1702620525688348,0,"510050,510300,510500",False
CO-0491,ending,2024-10,0.1166666666666666,401174.4395100002,839696.9303400002,15686.49999999998,-77750.99999999988,168432.0,98057.19587628866,0.4928540797371658,8,44,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""free_cash_insufficient"":4,""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,6,453.86966,-0.1553244038676475,0,"510050,510300,510500",False
CO-0492,beginning,2024-10,0.0535714285714285,418075.47294,869454.2913500001,21155.99999999998,-57050.99999999988,168432.0,98112.8412371134,0.4849434101503354,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,2,474.9086499999999,-0.1512730001940722,0,"510050,510300,510500",False
CO-0492,ending,2024-10,0.0535714285714285,410751.28784000006,851957.34013,20333.399999999976,-57050.99999999988,168432.0,98112.8412371134,0.4963018068300516,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,2,436.15987,-0.1505197725734509,0,"510050,510300,510500",False
CO-0493,beginning,2024-10,0.0535714285714285,418075.47294,869454.2913500001,21155.99999999998,-57050.99999999988,168432.0,98112.8412371134,0.4849434101503354,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,2,474.9086499999999,-0.1512730001940722,0,"510050,510300,510500",False
CO-0493,ending,2024-10,0.0535714285714285,410751.28784000006,851957.34013,20333.399999999976,-57050.99999999988,168432.0,98112.8412371134,0.4963018068300516,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,2,436.15987,-0.1505197725734509,0,"510050,510300,510500",False
CO-0494,beginning,2024-10,0.0535714285714285,418075.47294,869454.2913500001,21155.99999999998,-57050.99999999988,168432.0,98112.8412371134,0.4849434101503354,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,2,474.9086499999999,-0.1512730001940722,0,"510050,510300,510500",False
CO-0494,ending,2024-10,0.0535714285714285,410751.28784000006,851957.34013,20333.399999999976,-57050.99999999988,168432.0,98112.8412371134,0.4963018068300516,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,2,436.15987,-0.1505197725734509,0,"510050,510300,510500",False
CO-0495,beginning,2024-10,0.0535714285714285,418075.47294,869454.2913500001,21155.99999999998,-57050.99999999988,168432.0,98112.8412371134,0.4849434101503354,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,2,474.9086499999999,-0.1512730001940722,0,"510050,510300,510500",False
CO-0495,ending,2024-10,0.0535714285714285,410751.28784000006,851957.34013,20333.399999999976,-57050.99999999988,168432.0,98112.8412371134,0.4963018068300516,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,2,436.15987,-0.1505197725734509,0,"510050,510300,510500",False
CO-0496,beginning,2024-10,0.0862068965517241,418035.6706000001,869425.0921900002,21136.89999999998,-61850.99999999988,168432.0,98078.17731958764,0.474125385273804,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,4,506.90781,-0.1513536384052122,0,"510050,510300,510500",False
CO-0496,ending,2024-10,0.0862068965517241,410719.2878400002,851896.7341900001,20336.999999999975,-61850.99999999988,168432.0,98078.17731958764,0.4853190885385364,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,4,468.16581,-0.1506025724208403,0,"510050,510300,510500",False
CO-0497,beginning,2024-10,0.0862068965517241,418035.6706000001,869425.0921900002,21136.89999999998,-61850.99999999988,168432.0,98078.17731958764,0.474125385273804,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,4,506.90781,-0.1513536384052122,0,"510050,510300,510500",False
CO-0497,ending,2024-10,0.0862068965517241,410719.2878400002,851896.7341900001,20336.999999999975,-61850.99999999988,168432.0,98078.17731958764,0.4853190885385364,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,4,468.16581,-0.1506025724208403,0,"510050,510300,510500",False
CO-0498,beginning,2024-10,0.0862068965517241,418035.6706000001,869425.0921900002,21136.89999999998,-61850.99999999988,168432.0,98078.17731958764,0.474125385273804,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,4,506.90781,-0.1513536384052122,0,"510050,510300,510500",False
CO-0498,ending,2024-10,0.0862068965517241,410719.2878400002,851896.7341900001,20336.999999999975,-61850.99999999988,168432.0,98078.17731958764,0.4853190885385364,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,4,468.16581,-0.1506025724208403,0,"510050,510300,510500",False
CO-0499,beginning,2024-10,0.0862068965517241,418035.6706000001,869425.0921900002,21136.89999999998,-61850.99999999988,168432.0,98078.17731958764,0.474125385273804,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,4,506.90781,-0.1513536384052122,0,"510050,510300,510500",False
CO-0499,ending,2024-10,0.0862068965517241,410719.2878400002,851896.7341900001,20336.999999999975,-61850.99999999988,168432.0,98078.17731958764,0.4853190885385364,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,4,468.16581,-0.1506025724208403,0,"510050,510300,510500",False
CO-0500,beginning,2024-10,0.1166666666666666,418003.6706000001,869393.0921900002,21136.89999999998,-77750.99999999988,168432.0,98057.19587628866,0.4656531644806829,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,6,538.9078099999998,-0.1514342766163523,0,"510050,510300,510500",False
CO-0500,ending,2024-10,0.1166666666666666,410684.9871500002,851769.0010000002,20328.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4777141343647293,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,6,500.0990000000001,-0.1506853722682299,0,"510050,510300,510500",False
CO-0501,beginning,2024-10,0.1166666666666666,418003.6706000001,869393.0921900002,21136.89999999998,-77750.99999999988,168432.0,98057.19587628866,0.4656531644806829,3,49,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":1,""free_cash_insufficient"":3},""202410"":{""limit_price"":1}}",0,0,6,538.9078099999998,-0.1514342766163523,0,"510050,510300,510500",False
CO-0501,ending,2024-10,0.1166666666666666,410684.9871500002,851769.0010000002,20328.09999999998,-77750.99999999988,168432.0,98057.19587628866,0.4777141343647293,1,51,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":5},""202409"":{""nav_multiple_gate"":3,""free_cash_insufficient"":1},""202410"":{""limit_price"":1}}",0,0,6,500.0990000000001,-0.1506853722682299,0,"510050,510300,510500",False
