spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O2_multiscale_trend_call-339,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-340,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-341,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-342,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-343,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-344,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-345,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-346,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-347,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-348,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-349,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-350,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-351,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-352,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-353,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-354,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-355,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-356,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-357,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-358,390000.0,720000.0,0.0,1.0,0.0,0.4
O2_multiscale_trend_call-359,390000.0,720000.0,0.0,1.0,0.0,0.4
