spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
F3_vol_drawdown_hedge-025,F3_vol_drawdown_hedge,beginning,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-025,F3_vol_drawdown_hedge,ending,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-026,F3_vol_drawdown_hedge,beginning,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-026,F3_vol_drawdown_hedge,ending,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-027,F3_vol_drawdown_hedge,beginning,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-027,F3_vol_drawdown_hedge,ending,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-028,F3_vol_drawdown_hedge,beginning,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-028,F3_vol_drawdown_hedge,ending,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-029,F3_vol_drawdown_hedge,beginning,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-029,F3_vol_drawdown_hedge,ending,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-030,F3_vol_drawdown_hedge,beginning,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-030,F3_vol_drawdown_hedge,ending,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-031,F3_vol_drawdown_hedge,beginning,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-031,F3_vol_drawdown_hedge,ending,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,84,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-032,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-032,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-033,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-033,F3_vol_drawdown_hedge,ending,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-034,F3_vol_drawdown_hedge,beginning,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,63,19.0,0,0,free_real_approx_daily_open_no_quotes,False,False
