spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
F3_vol_drawdown_hedge-058,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-059,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-051,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-050,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-049,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-048,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-040,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-041,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-042,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-043,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-044,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-045,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-046,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-047,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-032,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-033,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-034,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-035,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-036,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-037,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-038,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-039,398924.0,728924.0,-3.809523809528148e-05,0.9682539682539683,19.0,0.3925633333333333
F3_vol_drawdown_hedge-020,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,30.0,0.39574
F3_vol_drawdown_hedge-021,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,30.0,0.39574
